"COG-ID","date"
"NORT-YNNWRJ5",2022.213698630137
"NORT-YNNWSZC",2022.213698630137
"QEUH-3CD61B0",2022.2301369863014
"QEUH-3CD8127",2022.227397260274
"QEUH-3CD88B9",2022.2356164383561
"QEUH-3CD9A76",2022.2246575342465
"QEUH-3CE1255",2022.227397260274
"QEUH-3CE1FC7",2022.2246575342465
"QEUH-3CE3772",2022.2191780821918
"QEUH-3CE84A3",2022.2191780821918
"QEUH-3CEB473",2022.2246575342465
"QEUH-3CEEC3C",2022.2328767123288
"QEUH-3CF8CE4",2022.2356164383561
"QEUH-3CF9AAD",2022.2356164383561
"QEUH-3CFAF70",2022.2410958904109
"QEUH-3CFCE08",2022.2410958904109
"QEUH-3CFD739",2022.2383561643835
"QEUH-3CFE2A0",2022.2410958904109
"QEUH-3CFED54",2022.2383561643835
"QEUH-3CFEED9",2022.2410958904109
"QEUH-3D0B7BF",2022.2465753424658
"QEUH-3C84EE7",2022.2164383561644
"QEUH-3C85174",2022.2164383561644
"QEUH-3CD8400",2022.2328767123288
"QEUH-3CD8998",2022.2356164383561
"QEUH-3CDA41D",2022.2246575342465
"QEUH-3CDA8E4",2022.2219178082191
"QEUH-3CDBA74",2022.227397260274
"QEUH-3CDD75D",2022.2164383561644
"QEUH-3CDE868",2022.2246575342465
"QEUH-3CE17DE",2022.2191780821918
"QEUH-3CE1A8A",2022.2219178082191
"QEUH-3CE34B7",2022.2164383561644
"QEUH-3CE3745",2022.2191780821918
"QEUH-3CE5E02",2022.227397260274
"QEUH-3CE72D7",2022.2328767123288
"QEUH-3CE82C7",2022.2219178082191
"QEUH-3CE8BCC",2022.2301369863014
"QEUH-3CEA571",2022.2191780821918
"QEUH-3CEAF46",2022.2328767123288
"QEUH-3CEB789",2022.2301369863014
"QEUH-3CEB84A",2022.2301369863014
"QEUH-3CEBADB",2022.2301369863014
"QEUH-3CEC5F7",2022.2219178082191
"QEUH-3CECB31",2022.2301369863014
"QEUH-3CED365",2022.2246575342465
"QEUH-3CED602",2022.227397260274
"QEUH-3CED620",2022.2246575342465
"QEUH-3CEE5F5",2022.2246575342465
"QEUH-3CEED66",2022.2328767123288
"QEUH-3CEF011",2022.2356164383561
"QEUH-3CEF73A",2022.2301369863014
"QEUH-3CEF828",2022.2301369863014
"QEUH-3CEFA31",2022.2301369863014
"QEUH-3CF0253",2022.2246575342465
"QEUH-3CF1331",2022.2191780821918
"QEUH-3CF90AB",2022.2356164383561
"QEUH-3CFACF1",2022.2383561643835
"QEUH-3CFAE73",2022.2356164383561
"QEUH-3CFB179",2022.2356164383561
"QEUH-3CFB971",2022.2356164383561
"QEUH-3CFC873",2022.2356164383561
"QEUH-3CFCB5C",2022.2410958904109
"QEUH-3CFCD47",2022.2438356164384
"QEUH-3D003F2",2022.2438356164384
"QEUH-3D00BFA",2022.2383561643835
"QEUH-3D0124F",2022.2438356164384
"QEUH-3D0A923",2022.2438356164384
"QEUH-3D1018C",2022.2493150684932
"QEUH-3D1133A",2022.2493150684932
"QEUH-3D14CC3",2022.2547945205479
"QEUH-3D1AC36",2022.2547945205479
"QEUH-3D1AD06",2022.2547945205479
"QEUH-3D24E24",2022.2602739726028
"QEUH-3D24EE8",2022.2602739726028
"QEUH-3D21BF3",2022.2547945205479
"QEUH-3D234C9",2022.2547945205479
"QEUH-3D2355D",2022.2547945205479
"QEUH-3D2358A",2022.2575342465752
"QEUH-3D235A8",2022.2547945205479
"QEUH-3D24334",2022.2547945205479
"QEUH-3D28B56",2022.2630136986302
"QEUH-3D2A583",2022.2575342465752
"QEUH-3D2A662",2022.2575342465752
"QEUH-3D2B5BF",2022.2630136986302
"QEUH-3D2C387",2022.2602739726028
"QEUH-3D2DB60",2022.2630136986302
"QEUH-3D2E358",2022.2657534246575
"QEUH-3D2EBE7",2022.2657534246575
"QEUH-3D2EDC3",2022.2630136986302
"QEUH-3D3362A",2022.2657534246575
"QEUH-3D33B0D",2022.2657534246575
"QEUH-3D33F5C",2022.268493150685
"QEUH-3D3493F",2022.268493150685
"QEUH-3D349D5",2022.2630136986302
"QEUH-3D34C45",2022.2657534246575
"QEUH-3D3C21E",2022.268493150685
"QEUH-3D3C3A2",2022.2712328767122
"QEUH-3D3F8EC",2022.268493150685
"QEUH-3D3FA40",2022.268493150685
"QEUH-3D3FCA4",2022.268493150685
"QEUH-3D41C72",2022.268493150685
"QEUH-3D50BBF",2022.2712328767122
"QEUH-3D5469C",2022.2712328767122
"QEUH-3D56A61",2022.2712328767122
"QEUH-3D56CB6",2022.2712328767122
"QEUH-3D58EEB",2022.2794520547945
"QEUH-3D58F33",2022.2794520547945
"QEUH-3DB4375",2022.3013698630136
"QEUH-3DB946E",2022.309589041096
"QEUH-3DB9677",2022.3068493150686
"QEUH-3DB998D",2022.3068493150686
"QEUH-3DBA7EC",2022.309589041096
"QEUH-3DBA9D7",2022.3068493150686
"QEUH-3DC8499",2022.3123287671233
"QEUH-3DC8930",2022.3150684931506
"QEUH-3DC8C37",2022.3123287671233
"QEUH-3DD28BE",2022.3150684931506
"QEUH-3DD33AD",2022.3150684931506
"QEUH-3DEE3AF",2022.3260273972603
"QEUH-3DEE57C",2022.3287671232877
"QEUH-3DEE6B5",2022.3260273972603
"QEUH-3DEE9BC",2022.323287671233
"QEUH-3D61465",2022.2794520547945
"QEUH-3D642A4",2022.2794520547945
"QEUH-3D6431A",2022.2794520547945
"QEUH-3D64356",2022.2767123287672
"QEUH-3D6520D",2022.2767123287672
"QEUH-3D6CA1D",2022.2794520547945
"QEUH-3D6F537",2022.2794520547945
"QEUH-3D75FE5",2022.2876712328766
"QEUH-3D761B1",2022.282191780822
"QEUH-3D7BD9A",2022.2849315068493
"QEUH-3D97545",2022.295890410959
"QEUH-3D97E59",2022.2986301369863
"QEUH-3D97F92",2022.295890410959
"QEUH-3DFCA12",2022.33698630137
"QEUH-3DFCE8F",2022.33698630137
"QEUH-3E0118D",2022.3397260273973
"QEUH-3E0268D",2022.3424657534247
"QEUH-3E028D2",2022.345205479452
"QEUH-3E029FD",2022.345205479452
"QEUH-3E077C1",2022.3506849315067
"QEUH-3E0A904",2022.3534246575343
"QEUH-3E155A8",2022.358904109589
"QEUH-3E1BD6E",2022.3671232876711
"QEUH-3E1D7C8",2022.3698630136987
"QEUH-3E25C0A",2022.3753424657534
"QEUH-3DA0BED",2022.2986301369863
"QEUH-3DA98B0",2022.3013698630136
"QEUH-3DA9A50",2022.3013698630136
"QEUH-3DA9A8D",2022.3013698630136
"QEUH-3DAA1C3",2022.2986301369863
"QEUH-3DAA767",2022.3013698630136
"QEUH-3DABDDD",2022.304109589041
"QEUH-3D1AE30",2022.2547945205479
"QEUH-3D1BBA1",2022.2520547945205
"QEUH-3D1BC44",2022.2547945205479
"QEUH-3D1E7F5",2022.2547945205479
"QEUH-3D1F2B7",2022.2520547945205
"QEUH-3D1F67F",2022.2547945205479
"QEUH-3D1F78B",2022.2547945205479
"QEUH-3D204EA",2022.2547945205479
"QEUH-3E8B367",2022.482191780822
"QEUH-3E3778C",2022.4082191780822
"QEUH-3F3926A",2022.5643835616438
