"COG-ID","date"
"NORT-YNNTDIJ",2022.2027397260274
"NORT-YNNTJMA",2022.1972602739727
"NORT-YNNTJSB",2022.2
"NORT-YNNTKE7",2022.2027397260274
"NORT-YNN1J7T",2022.2054794520548
"NORT-YNN1J9P",2022.2054794520548
"NORT-YNN1KIY",2022.2082191780821
"NORT-YNN1KJ3",2022.2082191780821
"NORT-YNN1MT8",2022.2054794520548
"NORT-YNNT91U",2022.2027397260274
"NORT-YNNT9SM",2022.2082191780821
"NORT-YNN15O3",2022.2054794520548
"NORT-YNN1HTS",2022.2054794520548
"NORT-YNN1U3X",2022.2027397260274
"NORT-YNN1UBY",2022.2
"NORT-YNNU5A8",2022.2109589041097
"NORT-YNNU5RO",2022.213698630137
"NORT-YNNU8FN",2022.2082191780821
"NORT-YNNUDIF",2022.2082191780821
"NORT-YNNUPAI",2022.2082191780821
"NORT-YNNUQSA",2022.2082191780821
"NORT-YNNURHS",2022.2082191780821
"NORT-YNNUZ1Z",2022.213698630137
"NORT-YNNUZ97",2022.2082191780821
"NORT-YNNWYRJ",2022.213698630137
"NORT-YNNINUG",2022.2164383561644
"NORT-YNNW1IW",2022.2109589041097
"NORT-YNNWAX5",2022.213698630137
"NORT-YNNWJAZ",2022.213698630137
"NORT-YNNWKDB",2022.2164383561644
"NORT-YNNWKJI",2022.2164383561644
"QEUH-3CD60C2",2022.2301369863014
"QEUH-3CDC3F0",2022.2301369863014
"QEUH-3CE1370",2022.2301369863014
"QEUH-3CE2773",2022.2219178082191
"QEUH-3CE4656",2022.2301369863014
"QEUH-3CE4665",2022.2301369863014
"QEUH-3CEAB60",2022.2383561643835
"QEUH-3CEB4FB",2022.2246575342465
"QEUH-3CEC82B",2022.2328767123288
"QEUH-3CECF35",2022.2164383561644
"QEUH-3CEFB2F",2022.2328767123288
"QEUH-3CFB0C7",2022.2356164383561
"QEUH-3CFF44F",2022.2383561643835
"QEUH-3D01230",2022.2438356164384
"QEUH-3D015EC",2022.2438356164384
"QEUH-3D02132",2022.2383561643835
"QEUH-3D03CD6",2022.2438356164384
"QEUH-3D0B746",2022.2493150684932
"QEUH-3D0F7CA",2022.2520547945205
"QEUH-3D134DB",2022.2493150684932
"QEUH-3C8539C",2022.2164383561644
"QEUH-3C85DAD",2022.2191780821918
"QEUH-3CD7322",2022.2191780821918
"QEUH-3CD7498",2022.2191780821918
"QEUH-3CD844C",2022.2328767123288
"QEUH-3CD9ED4",2022.227397260274
"QEUH-3CDA495",2022.227397260274
"QEUH-3CDD061",2022.2219178082191
"QEUH-3CDD474",2022.2328767123288
"QEUH-3CDDCC7",2022.2246575342465
"QEUH-3CDDDB5",2022.2246575342465
"QEUH-3CDDFEC",2022.2246575342465
"QEUH-3CDE060",2022.2219178082191
"QEUH-3CDF4BE",2022.2219178082191
"QEUH-3CDF8EF",2022.2191780821918
"QEUH-3CE1C66",2022.2219178082191
"QEUH-3CE2333",2022.2246575342465
"QEUH-3CE4832",2022.2301369863014
"QEUH-3CE489C",2022.227397260274
"QEUH-3CE4911",2022.2301369863014
"QEUH-3CE62D8",2022.2301369863014
"QEUH-3CE693D",2022.2328767123288
"QEUH-3CE6CAD",2022.2356164383561
"QEUH-3CE6EC5",2022.2328767123288
"QEUH-3CE725F",2022.2301369863014
"QEUH-3CE741D",2022.2191780821918
"QEUH-3CE8652",2022.2219178082191
"QEUH-3CEAABE",2022.2356164383561
"QEUH-3CEB3FE",2022.227397260274
"QEUH-3CEC481",2022.2164383561644
"QEUH-3CEC90A",2022.2328767123288
"QEUH-3CECC3E",2022.2191780821918
"QEUH-3CED1B6",2022.2191780821918
"QEUH-3CEE0B8",2022.2219178082191
"QEUH-3CEE8B0",2022.2191780821918
"QEUH-3CEEC78",2022.2328767123288
"QEUH-3CEEEEB",2022.2356164383561
"QEUH-3CEEF60",2022.2356164383561
"QEUH-3CEF749",2022.2301369863014
"QEUH-3CEFB3E",2022.2328767123288
"QEUH-3CEFF7E",2022.227397260274
"QEUH-3CF0FF2",2022.2164383561644
"QEUH-3CF128F",2022.2164383561644
"QEUH-3CF88B3",2022.2383561643835
"QEUH-3CF8974",2022.2356164383561
"QEUH-3CF9384",2022.2356164383561
"QEUH-3CF98B2",2022.2356164383561
"QEUH-3CF9E92",2022.2328767123288
"QEUH-3CFAF16",2022.2383561643835
"QEUH-3CFC55E",2022.2356164383561
"QEUH-3CFC8FB",2022.2383561643835
"QEUH-3CFDCD0",2022.2383561643835
"QEUH-3CFDE9E",2022.2383561643835
"QEUH-3CFEFB8",2022.2383561643835
"QEUH-3CFF12A",2022.2410958904109
"QEUH-3CFF306",2022.2410958904109
"QEUH-3CFF694",2022.2383561643835
"QEUH-3CFF8AD",2022.2383561643835
"QEUH-3D00ED3",2022.2410958904109
"QEUH-3D020CC",2022.2383561643835
"QEUH-3D03ED0",2022.2438356164384
"QEUH-3D03F0A",2022.2438356164384
"QEUH-3D048A4",2022.2438356164384
"QEUH-3D05348",2022.2438356164384
"QEUH-3D0559D",2022.2410958904109
"QEUH-3D05D4A",2022.2410958904109
"QEUH-3D05F35",2022.2465753424658
"QEUH-3D05FCC",2022.2410958904109
"QEUH-3D07D0C",2022.2438356164384
"QEUH-3D07E18",2022.2383561643835
"QEUH-3D083BE",2022.2410958904109
"QEUH-3D0AA3F",2022.2438356164384
"QEUH-3D0AC93",2022.2438356164384
"QEUH-3D0EF78",2022.2493150684932
"QEUH-3D0F0CF",2022.2465753424658
"QEUH-3D0F162",2022.2493150684932
"QEUH-3D0F742",2022.2520547945205
"QEUH-3D10508",2022.2465753424658
"QEUH-3D11419",2022.2465753424658
"QEUH-3D114DD",2022.2493150684932
"QEUH-3D11552",2022.2493150684932
"QEUH-3D117B6",2022.2465753424658
"QEUH-3D1315C",2022.2465753424658
"QEUH-3D134CC",2022.2493150684932
"QEUH-3D13BE5",2022.2520547945205
"QEUH-3D2E701",2022.2657534246575
"QEUH-3D55B32",2022.2739726027398
"QEUH-3D56C98",2022.2739726027398
"QEUH-3D57356",2022.2767123287672
"QEUH-3D21B7B",2022.2575342465752
"QEUH-3D220D5",2022.2575342465752
"QEUH-3D23845",2022.2547945205479
"QEUH-3D24A5D",2022.2575342465752
"QEUH-3D24D63",2022.2547945205479
"QEUH-3D24E8E",2022.2575342465752
"QEUH-3D255F1",2022.2575342465752
"QEUH-3D25870",2022.2575342465752
"QEUH-3D27E4F",2022.2602739726028
"QEUH-3D281CD",2022.2630136986302
"QEUH-3D28A95",2022.2630136986302
"QEUH-3D28B0B",2022.2630136986302
"QEUH-3D2A3E3",2022.2602739726028
"QEUH-3D2A6DB",2022.2575342465752
"QEUH-3D2AF0D",2022.2602739726028
"QEUH-3D2BFDF",2022.2575342465752
"QEUH-3D2C202",2022.2575342465752
"QEUH-3D2C509",2022.2602739726028
"QEUH-3D2C518",2022.2602739726028
"QEUH-3D2DD2E",2022.2630136986302
"QEUH-3D2DEA3",2022.2630136986302
"QEUH-3D2DF64",2022.2630136986302
"QEUH-3D2E2A6",2022.2630136986302
"QEUH-3D2E82C",2022.2630136986302
"QEUH-3D33DBC",2022.2657534246575
"QEUH-3D3442F",2022.2657534246575
"QEUH-3D34771",2022.2657534246575
"QEUH-3D34CAF",2022.2657534246575
"QEUH-3D3C533",2022.2712328767122
"QEUH-3D40CA0",2022.2657534246575
"QEUH-3D4F1A2",2022.2739726027398
"QEUH-3D50DE6",2022.2739726027398
"QEUH-3D50EA7",2022.2767123287672
"QEUH-3D50F95",2022.2739726027398
"QEUH-3D51064",2022.2739726027398
"QEUH-3D52C8D",2022.2712328767122
"QEUH-3D545DB",2022.2739726027398
"QEUH-3D54A36",2022.2739726027398
"QEUH-3D54ACD",2022.268493150685
"QEUH-3D55B41",2022.2767123287672
"QEUH-3D56A52",2022.2712328767122
"QEUH-3D56FBD",2022.2794520547945
"QEUH-3D573CF",2022.2739726027398
"QEUH-3D58E27",2022.2767123287672
"QEUH-3D58F06",2022.2794520547945
"QEUH-3D59A9B",2022.2767123287672
"QEUH-3D59C86",2022.2739726027398
"QEUH-3D5B686",2022.2767123287672
"QEUH-3D5B905",2022.2767123287672
"QEUH-3D5E5A4",2022.2767123287672
