"COG-ID","date"
"OXON-F6EAF4",2021.1260273972603
"OXON-F6EB88",2021.123287671233
"OXON-F6EBA6",2021.1260273972603
"OXON-F6E6A5",2021.1205479452055
"OXON-F6E9D9",2021.1260273972603
"OXON-F6F12B",2021.1260273972603
"OXON-F6F185",2021.1287671232876
"OXON-F6EF13",2021.131506849315
"OXON-F6EF40",2021.1260273972603
"OXON-F6EFAA",2021.1260273972603
"OXON-F6F02E",2021.131506849315
"OXON-F702E8",2021.1397260273973
"OXON-F70303",2021.13698630137
"OXON-F7037C",2021.13698630137
"OXON-F701DC",2021.1260273972603
"OXON-F70206",2021.1397260273973
"OXON-F7092F",2021.131506849315
"OXON-F70400",2021.1424657534246
"OXON-F706EC",2021.1424657534246
"OXON-F70707",2021.1397260273973
"OXON-F707AD",2021.1424657534246
"OXON-F707F8",2021.1424657534246
"OXON-F761C7",2021.1178082191782
"OXON-F75DD3",2021.123287671233
"OXON-F7608E",2021.1150684931506
"OXON-F767C5",2021.123287671233
"OXON-F7681D",2021.1205479452055
"OXON-F76859",2021.123287671233
"OXON-F76570",2021.123287671233
"OXON-F76622",2021.123287671233
"OXON-F76D87",2021.0821917808219
"OXON-F76C11",2021.0986301369862
"OXON-F722D7",2021.021917808219
"OXON-F7233E",2021.0164383561644
"OXON-F72495",2021.0904109589042
"OXON-F732D6",2021.0520547945205
"OXON-F73555",2021.0493150684931
"OXON-F73F0C",2021.0575342465754
"OXON-F74475",2021.054794520548
"OXON-F73F84",2021.0465753424658
"OXON-F741BA",2021.0520547945205
"OXON-F77199",2021.0575342465754
"OXON-F779CE",2021.0602739726028
"OXON-F77C6B",2021.0712328767124
"OXON-F77FF9",2021.123287671233
"OXON-F780C8",2021.1424657534246
"OXON-F7814D",2021.1424657534246
"OXON-F7817A",2021.1479452054793
"OXON-F782A4",2021.145205479452
"OXON-F7849F",2021.145205479452
"OXON-F785BA",2021.145205479452
"OXON-F785D8",2021.145205479452
"OXON-F786C6",2021.145205479452
"OXON-F787F0",2021.1561643835616
"OXON-F7880C",2021.1534246575343
"OXON-F78893",2021.150684931507
"OXON-F78972",2021.1479452054793
"OXON-F78B8B",2021.150684931507
"OXON-F78CA6",2021.150684931507
"OXON-F78D3A",2021.150684931507
"OXON-F78D58",2021.150684931507
"OXON-F7914C",2021.150684931507
"OXON-F791D3",2021.158904109589
"OXON-F792B2",2021.158904109589
"OXON-F792D0",2021.158904109589
"OXON-F792FE",2021.1479452054793
"OXON-F7930A",2021.1479452054793
"OXON-F79443",2021.1534246575343
"OXON-F7963E",2021.1616438356164
"OXON-F796C5",2021.1616438356164
"OXON-F7974A",2021.158904109589
"OXON-F797FF",2021.164383561644
"OXON-F79892",2021.1616438356164
"OXON-F799EA",2021.1616438356164
"OXON-F79A32",2021.1616438356164
"OXON-F79AAB",2021.164383561644
"OXON-F79ABA",2021.164383561644
